subset_name,pair,model_a,model_b,layer,id,cosine_similarity,cosine_drift
top_ut_margin_shift,Base–UT,base,ut,1,503_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1008_col,0.9999997615814209,2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,1,1008_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,471_col,0.9999998807907104,1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,484_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1034_row,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,1046_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1042_row,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,2015_col,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,1084_row,1.000000238418579,-2.384185791015625e-07
top_ut_margin_shift,Base–UT,base,ut,1,1836_row,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,1121_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,444_col,0.9999998807907104,1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,1748_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,2004_col,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,1166_col,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1166_row,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,417_col,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,2238_col,0.9999998211860657,1.7881393432617188e-07
top_ut_margin_shift,Base–UT,base,ut,1,1194_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1211_row,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1209_row,0.9999999403953552,5.960464477539063e-08
top_ut_margin_shift,Base–UT,base,ut,1,388_row,1.0000001192092896,-1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,1983_row,0.9999998807907104,1.1920928955078125e-07
top_ut_margin_shift,Base–UT,base,ut,1,1225_col,1.0,0.0
top_ut_margin_shift,Base–UT,base,ut,1,1285_row,1.0000001192092896,-1.1920928955078125e-07
