subset_name,pair,model_a,model_b,layer,mean_cosine_similarity,mean_cosine_drift,median_cosine_drift,std_cosine_drift,sem_cosine_drift,ci_low,ci_high,n
top_ut_margin_shift,UT–GAME,ut,game,10,0.9999589323997498,4.102349339518696e-05,3.781914710998535e-05,1.2671474905801006e-05,1.0346215935898001e-06,3.909304738044739e-05,4.311046004295349e-05,150
top_ut_margin_shift,UT–GAME,ut,game,11,0.9999526143074036,4.742145392810926e-05,4.4018030166625977e-05,1.5568908565910533e-05,1.2711960612842338e-06,4.5033236344655354e-05,4.9981743097305296e-05,150
top_ut_margin_shift,UT–GAME,ut,game,12,0.9999471306800842,5.2844286983599886e-05,4.8667192459106445e-05,1.8311673557036556e-05,1.4951418850385e-06,5.002098282178243e-05,5.578600366910298e-05,150
top_ut_margin_shift,UT–GAME,ut,game,13,0.9999361038208008,6.392478826455772e-05,5.894899368286133e-05,2.26305601245258e-05,1.847777496615465e-06,6.046594182650249e-05,6.760919094085693e-05,150
top_ut_margin_shift,UT–GAME,ut,game,14,0.999924898147583,7.500092033296824e-05,6.669759750366211e-05,3.0367275030585006e-05,2.4794776234564563e-06,7.036007444063822e-05,7.997358838717142e-05,150
top_ut_margin_shift,UT–GAME,ut,game,15,0.999920666217804,7.924198871478438e-05,7.081031799316406e-05,3.139209366054274e-05,2.563153714199609e-06,7.450809081395468e-05,8.437363306681315e-05,150
top_ut_margin_shift,UT–GAME,ut,game,16,0.9999035596847534,9.641091310186312e-05,8.672475814819336e-05,3.571688284864649e-05,2.9162712727316e-06,9.095787008603414e-05,0.00010220892230669657,150
top_ut_margin_shift,UT–GAME,ut,game,17,0.9998675584793091,0.00013242801651358604,0.00012090802192687988,4.258445551386103e-05,3.477006232773638e-06,0.00012581175565719606,0.00013933590054512023,150
top_ut_margin_shift,UT–GAME,ut,game,18,0.9998157620429993,0.00018420378910377622,0.00016880035400390625,5.6791803217493e-05,4.6370313151803266e-06,0.00017527014017105103,0.0001934877038002014,150
top_ut_margin_shift,UT–GAME,ut,game,19,0.9997453093528748,0.0002547184703871608,0.00023174285888671875,8.23340960778296e-05,6.722550794132277e-06,0.00024163133899370829,0.0002681909302870432,150
top_ut_margin_shift,UT–GAME,ut,game,20,0.9995833039283752,0.0004165871941950172,0.00034734606742858887,0.0002585788897704333,2.1112877939764616e-05,0.0003770390848318736,0.00045858870943387347,150
top_ut_margin_shift,UT–GAME,ut,game,21,0.9994614720344543,0.0005385816330090165,0.0004233717918395996,0.000385976250981912,3.1514828924603305e-05,0.0004793442189693451,0.0006008308132489522,150
top_ut_margin_shift,UT–GAME,ut,game,22,0.9994605779647827,0.0005394459003582597,0.0004057586193084717,0.00040656188502907753,3.31956389061773e-05,0.00047666167219479876,0.0006058351000150044,150
top_ut_margin_shift,UT–GAME,ut,game,23,0.9993369579315186,0.0006630833959206939,0.00048550963401794434,0.000524542760103941,4.282873701752602e-05,0.0005829988519350688,0.0007500284612178802,150
top_ut_margin_shift,UT–GAME,ut,game,24,0.9993003606796265,0.0006997036980465055,0.0004525482654571533,0.0006740524549968541,5.5036152487087125e-05,0.0005967667599519093,0.0008128726979096729,150
top_ut_margin_shift,UT–GAME,ut,game,25,0.9993952512741089,0.0006046990747563541,0.0004086792469024658,0.0005396983469836414,4.406618550444887e-05,0.0005220634837945302,0.0006945942143599192,150
top_ut_margin_shift,UT–GAME,ut,game,26,0.9994362592697144,0.000563613954000175,0.00038743019104003906,0.0005160259315744042,4.2133340880054576e-05,0.0004846480389436086,0.0006497435569763184,150
top_ut_margin_shift,UT–GAME,ut,game,27,0.9995399713516235,0.00046004613977856934,0.00030985474586486816,0.00041583969141356647,3.395316862532177e-05,0.00039687838157018027,0.0005295361479123433,150
top_ut_margin_shift,UT–GAME,ut,game,28,0.9995236992835999,0.0004761612508445978,0.0003236234188079834,0.0004219522525090724,3.4452257148841014e-05,0.0004123745858669281,0.0005470135410626729,150
top_ut_margin_shift,UT–GAME,ut,game,29,0.999615490436554,0.0003844920720439404,0.0002669394016265869,0.00033652695128694177,2.7477310511581936e-05,0.0003337580959002177,0.00044074867169062296,150
top_ut_margin_shift,UT–GAME,ut,game,30,0.9996375441551208,0.0003624431265052408,0.00025412440299987793,0.00030721910297870636,2.5084334717779673e-05,0.000315663327773412,0.00041373795270919795,150
top_ut_margin_shift,UT–GAME,ut,game,31,0.9996663331985474,0.0003337828384246677,0.0002397298812866211,0.0002679726458154619,2.1879874909048115e-05,0.00029296489556630454,0.0003784871399402618,150
top_ut_margin_shift,UT–GAME,ut,game,32,0.9997345209121704,0.000265605456661433,0.00020775198936462402,0.0001790140668163076,1.4616437349348265e-05,0.0002385043700536092,0.0002955175737539927,150
